nRepsBlockPasivas,nRepsBlockActivas,instrucciones_pasiva,instrucciones_activa,digitSpan_train,digits_train,fixation_time_train,answer_train,digitSpan,digits,fixation_time,answer,Block_Order.thisRepN,Block_Order.thisTrialN,Block_Order.thisN,Block_Order.thisIndex,BlockPasivas.thisRepN,BlockPasivas.thisTrialN,BlockPasivas.thisN,BlockPasivas.thisIndex,BlockActivas.thisRepN,BlockActivas.thisTrialN,BlockActivas.thisN,BlockActivas.thisIndex,intrLoopActivas.thisRepN,intrLoopActivas.thisTrialN,intrLoopActivas.thisN,intrLoopActivas.thisIndex,trial_train_Activas.thisRepN,trial_train_Activas.thisTrialN,trial_train_Activas.thisN,trial_train_Activas.thisIndex,train_digitloop_Activas.thisRepN,train_digitloop_Activas.thisTrialN,train_digitloop_Activas.thisN,train_digitloop_Activas.thisIndex,trialActivas.thisRepN,trialActivas.thisTrialN,trialActivas.thisN,trialActivas.thisIndex,digitLoop_Activas.thisRepN,digitLoop_Activas.thisTrialN,digitLoop_Activas.thisN,digitLoop_Activas.thisIndex,instrucloop_Pasivas.thisRepN,instrucloop_Pasivas.thisTrialN,instrucloop_Pasivas.thisN,instrucloop_Pasivas.thisIndex,trial_trainingPasivas.thisRepN,trial_trainingPasivas.thisTrialN,trial_trainingPasivas.thisN,trial_trainingPasivas.thisIndex,train_digitloopPasivas.thisRepN,train_digitloopPasivas.thisTrialN,train_digitloopPasivas.thisN,train_digitloopPasivas.thisIndex,trial_Pasiva.thisRepN,trial_Pasiva.thisTrialN,trial_Pasiva.thisN,trial_Pasiva.thisIndex,digitLoop_Pasivas.thisRepN,digitLoop_Pasivas.thisTrialN,digitLoop_Pasivas.thisN,digitLoop_Pasivas.thisIndex,bienv2.started,bienv2.stopped,key_bienv.keys,key_bienv.rt,key_bienv.started,key_bienv.stopped,firstfix_activas.started,firstfix_activas.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,firsfixtrain_activa.started,firsfixtrain_activa.stopped,digitpresentation_training_2.started,digitpresentation_training_2.stopped,correct,recall_train_2.started,recall_train_2.stopped,answ_train_2.text,answ_train_2.started,answ_train_2.stopped,post_recall_training_2.started,post_recall_training_2.stopped,end_training_2.started,end_training_2.stopped,first_fix_active.started,first_fix_active.stopped,pres_text_active.started,pres_text_active.stopped,recall_txt_2.started,recall_txt_2.stopped,answer_box_2.text,answer_box_2.started,answer_box_2.stopped,postrecallPR_2.started,postrecallPR_2.stopped,Dificultad_activas.started,Dificultad_activas.stopped,dif_licker_2.response,dif_licker_2.rt,dif_licker_2.started,dif_licker_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,firstfixtrain.started,firstfixtrain.stopped,digitpresentation_training.started,digitpresentation_training.stopped,recall_train.started,recall_train.stopped,answ_train.text,answ_train.started,answ_train.stopped,post_recall_training.started,post_recall_training.stopped,end_training.started,end_training.stopped,first_fix_pas.started,first_fix_pas.stopped,pres_text.started,pres_text.stopped,recall_txt.started,recall_txt.stopped,answer_box.text,answer_box.started,answer_box.stopped,postrecallPR.started,postrecallPR.stopped,Dificultad_pasivas.started,Dificultad_pasivas.stopped,dif_licker.response,dif_licker.rt,dif_licker.started,dif_licker.stopped,continuetrial_pasivas.keys,continuetrial_pasivas.rt,continuetrial_pasivas.started,continuetrial_pasivas.stopped,text_2.started,text_2.stopped,participante,sesion,orden,pasivas,activas,date,expName,psychopyVersion,frameRate,
0,2,,,,,,,4,1358.0,0.55,8531.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.1525371332864,625.1525371332864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,1358.0,0.55,8531.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.1526680953466,626.1526680953466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,1358.0,0.55,8531.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.1528450378137,627.1528450378137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,1358.0,0.55,8531.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,628.1533241783069,None,,628.1533241783069,None,628.1530408650906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,2047.0,0.55,7402.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,629.6282927309912,None,space,2.635219325613434,629.6282927309912,None,,,,,,,,,,,,,,,632.2907107257524,None,632.8501469730945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,2047.0,0.55,7402.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.8513748963414,633.8513748963414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,2047.0,0.55,7402.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.8506190933658,634.8506190933658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,2047.0,0.55,7402.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.8510788974563,635.8510788974563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,4,2047.0,0.55,7402.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,636.8510961811659,None,,636.8510961811659,None,636.8546830225569,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,5,15396.0,0.55,69351.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,638.3428874054734,None,space,0.9408318092973786,638.3428874054734,None,,,,,,,,,,,,,,,639.3095454508148,None,639.8686856992717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,5,15396.0,0.55,69351.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.8691996945599,640.8691996945599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,5,15396.0,0.55,69351.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.8697227217126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,5,15396.0,0.55,69351.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,4,4,4,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.86997191911,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,5,15396.0,0.55,69351.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,4,4,4,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.8704933041045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,5,15396.0,0.55,69351.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,644.8707495217237,None,,644.8707495217237,None,644.8704403445263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,5,90761.0,0.55,16709.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,646.349499963053,None,space,1.1545023596663668,646.349499963053,None,,,,,,,,,,,,,,,647.5338091484591,None,648.091852435733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,5,90761.0,0.55,16709.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0921484346145,649.0921484346145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,5,90761.0,0.55,16709.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.0924444334996,650.0924444334996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,5,90761.0,0.55,16709.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,5,5,5,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.0925014984714,651.0925014984714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,5,90761.0,0.55,16709.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,5,5,5,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.092550352656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,5,90761.0,0.55,16709.0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,653.0921685510439,None,,653.0921685510439,None,653.719898843101,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
0,2,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.7613206230344,None,2.953125,3.1300289019709453,654.7613206230344,None,space,2.631028539759427,658.1534772684354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,datasets/instruccion1_pasiva.png,datasets/instruccion1_activa.png,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,datasets/instruccion2.png,datasets/instruccion2.png,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,datasets/instruccion3.png,datasets/instruccion3.png,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,2,83,0.55,38.0,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.8688412936935,None,668.4278768546137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,2,83,0.55,38.0,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.4286876698607,669.4286876698607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,2,83,0.55,38.0,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.4301627378081,None,,670.4301627378081,None,672.4642309366063,None,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,2,16,0.55,61.0,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.9397956335051,None,674.4991267827681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,2,16,0.55,61.0,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.4996157351561,675.4996157351561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,2,16,0.55,61.0,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.4996982535667,None,,676.4996982535667,None,676.9418832261836,None,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,,,,,3,497.0,0.55,794.0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.9458629948058,None,679.7550237702308,None,682.3154202691512,682.3154202691512,683.3154962189328,None,,683.3154962189328,None,684.1145310408829,None,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,,,,,3,235.0,0.55,532.0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.5874206632689,None,688.147406622822,688.147406622822,689.147601218483,None,,689.147601218483,None,689.6899229007067,None,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,,,,,4,6081.0,0.55,1806.0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.16518133524,None,694.7258565903903,None,695.7258911167515,None,,695.7258911167515,None,695.7258808122133,None,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,,,,,4,3168.0,0.55,8613.0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.2007783826411,None,700.7616453596747,700.7616453596747,701.7620382869023,None,,701.7620382869023,None,701.7618067016447,None,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,datasets/instruccion1_pasiva.png,datasets/instruccion1_activa.png,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.796683252458,None,1,2.711164207536058,702.796683252458,None,space,2.33767435102709,706.0005550492242,None,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,datasets/instruccion2.png,datasets/instruccion2.png,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,datasets/instruccion3.png,datasets/instruccion3.png,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,2,72,0.75,27.0,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.1400210196189,None,721.9028347743297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,2,72,0.75,27.0,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.9037806570304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,2,72,0.75,27.0,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.9038192477274,None,,723.9038192477274,None,725.0228658111046,None,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,2,81,0.35,18.0,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.498580765412,None,726.8540257490313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,2,81,0.35,18.0,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.8543008104061,727.8543008104061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,2,81,0.35,18.0,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.8544913006735,None,,728.8544913006735,None,752.7749788572255,None,,,,,,,,,,,,,,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,,,,,3,279.0,0.15,972.0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.7777939256594,None,757.0296861016031,None,759.1828205696656,759.1828205696656,760.1833432273339,None,,760.1833432273339,None,760.1833534497637,None,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,,,,,3,148.0,0.95,841.0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.6583392861539,None,764.608512944309,764.608512944309,765.6089892110282,None,,765.6089892110282,None,765.608629537488,None,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
2,0,,,,,,,4,1652.0,0.35,2561.0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.085716514357,None,770.4410449047973,None,771.4413536304019,None,2561,771.4413536304019,None,775.221716300879,None,,,,,,,,,,,,,APFRRF,01,AP,FR,RF,2022-07-05_19h38.05.393,DigitSpanTask_visual,2022.1.3,58.904526987012645,
